code,date,open,close,high,low,volume
SH.688122,2021-05-24 14:30:00,55.8,56.16,56.25,55.8,550900.0
SH.688122,2021-05-24 15:00:00,56.16,56.65,56.65,56.13,1006500.0
SH.688122,2021-05-25 10:00:00,56.48,56.08,56.98,55.66,803300.0
SH.688122,2021-05-25 10:30:00,56.09,56.41,56.42,55.8,514300.0
SH.688122,2021-05-25 11:00:00,56.4,57.03,57.15,56.35,740900.0
SH.688122,2021-05-25 11:30:00,57.02,56.28,57.05,55.87,642900.0
SH.688122,2021-05-25 13:30:00,56.28,55.86,56.41,55.7,706700.0
SH.688122,2021-05-25 14:00:00,55.86,56.36,56.39,55.85,449400.0
SH.688122,2021-05-25 14:30:00,56.36,56.21,56.36,56.16,415400.0
SH.688122,2021-05-25 15:00:00,56.2,56.43,56.56,56.06,676500.0
SH.688122,2021-05-26 10:00:00,57.0,57.49,57.5,56.0,1397100.0
SH.688122,2021-05-26 10:30:00,57.49,57.49,57.58,56.83,866100.0
SH.688122,2021-05-26 11:00:00,57.5,57.43,57.75,57.18,636200.0
SH.688122,2021-05-26 11:30:00,57.43,57.09,57.48,56.91,407500.0
SH.688122,2021-05-26 13:30:00,56.94,58.05,58.15,56.94,876200.0
SH.688122,2021-05-26 14:00:00,58.05,57.87,58.09,57.81,569500.0
SH.688122,2021-05-26 14:30:00,57.81,57.76,57.87,57.5,417800.0
SH.688122,2021-05-26 15:00:00,57.76,57.24,57.76,57.03,675000.0
SH.688122,2021-05-27 10:00:00,57.22,57.4,57.85,56.93,843300.0
SH.688122,2021-05-27 10:30:00,57.36,57.32,57.5,56.64,674200.0
SH.688122,2021-05-27 11:00:00,57.32,57.42,57.75,57.1,525900.0
SH.688122,2021-05-27 11:30:00,57.45,57.15,57.71,57.15,489000.0
SH.688122,2021-05-27 13:30:00,57.11,56.95,57.28,56.77,507600.0
SH.688122,2021-05-27 14:00:00,56.84,56.79,56.97,56.76,281600.0
SH.688122,2021-05-27 14:30:00,56.78,56.61,56.8,56.56,499100.0
SH.688122,2021-05-27 15:00:00,56.62,56.91,56.93,56.55,549100.0
SH.688122,2021-05-28 10:00:00,56.96,56.67,57.1,56.41,831800.0
SH.688122,2021-05-28 10:30:00,56.65,56.33,56.9,56.3,702400.0
SH.688122,2021-05-28 11:00:00,56.33,56.32,56.44,56.05,484700.0
SH.688122,2021-05-28 11:30:00,56.31,56.35,56.55,56.13,240800.0
SH.688122,2021-05-28 13:30:00,56.33,56.36,56.43,56.2,336300.0
SH.688122,2021-05-28 14:00:00,56.34,55.59,56.36,55.5,548700.0
SH.688122,2021-05-28 14:30:00,55.59,55.35,55.63,55.02,534600.0
SH.688122,2021-05-28 15:00:00,55.37,55.81,55.92,55.21,468000.0
SH.688122,2021-05-31 10:00:00,56.3,57.61,57.92,56.12,1787300.0
SH.688122,2021-05-31 10:30:00,57.6,58.27,58.46,57.45,1307800.0
SH.688122,2021-05-31 11:00:00,58.27,58.67,58.68,58.17,694900.0
SH.688122,2021-05-31 11:30:00,58.68,58.87,59.1,58.67,648700.0
SH.688122,2021-05-31 13:30:00,58.85,59.45,59.93,58.6,882200.0
SH.688122,2021-05-31 14:00:00,59.49,60.71,60.82,59.41,1276400.0
SH.688122,2021-05-31 14:30:00,60.77,60.22,60.83,60.0,725500.0
SH.688122,2021-05-31 15:00:00,60.35,60.29,60.39,59.87,770500.0
SH.688122,2021-06-01 10:00:00,59.88,60.0,61.89,59.5,1855900.0
SH.688122,2021-06-01 10:30:00,59.99,59.77,60.22,59.39,823700.0
SH.688122,2021-06-01 11:00:00,59.77,60.79,61.54,59.56,682500.0
SH.688122,2021-06-01 11:30:00,60.78,61.13,61.2,60.6,280400.0
SH.688122,2021-06-01 13:30:00,61.06,61.98,62.15,60.94,718700.0
SH.688122,2021-06-01 14:00:00,62.05,61.8,62.05,61.43,395800.0
SH.688122,2021-06-01 14:30:00,61.76,62.15,62.62,61.76,1000100.0
SH.688122,2021-06-01 15:00:00,62.15,61.25,62.17,61.2,1028300.0
SH.688122,2021-06-02 10:00:00,60.81,61.07,61.99,60.77,1431600.0
SH.688122,2021-06-02 10:30:00,61.06,60.55,61.14,60.42,919900.0
SH.688122,2021-06-02 11:00:00,60.6,60.0,60.88,60.0,711000.0
SH.688122,2021-06-02 11:30:00,60.02,59.75,60.3,59.66,611500.0
SH.688122,2021-06-02 13:30:00,59.75,59.59,59.88,59.28,567900.0
SH.688122,2021-06-02 14:00:00,59.59,59.0,59.6,58.86,796100.0
SH.688122,2021-06-02 14:30:00,58.97,59.0,59.52,58.82,537900.0
SH.688122,2021-06-02 15:00:00,59.0,59.01,59.34,58.97,669100.0
SH.688122,2021-06-03 10:00:00,59.26,58.73,59.99,58.27,784100.0
SH.688122,2021-06-03 10:30:00,58.85,59.12,59.86,58.7,511400.0
SH.688122,2021-06-03 11:00:00,59.11,59.18,59.57,58.85,284000.0
SH.688122,2021-06-03 11:30:00,59.13,59.5,59.65,59.11,313900.0
SH.688122,2021-06-03 13:30:00,59.63,59.59,60.14,59.41,702200.0
SH.688122,2021-06-03 14:00:00,59.59,59.13,59.72,59.13,513600.0
SH.688122,2021-06-03 14:30:00,59.12,59.3,59.51,59.07,420800.0
SH.688122,2021-06-03 15:00:00,59.31,58.99,59.31,58.81,361000.0
SH.688122,2021-06-04 10:00:00,59.02,60.31,62.3,58.8,2066000.0
SH.688122,2021-06-04 10:30:00,60.32,59.9,60.53,59.87,638400.0
SH.688122,2021-06-04 11:00:00,59.98,60.48,60.49,59.91,475100.0
SH.688122,2021-06-04 11:30:00,60.48,59.9,60.58,59.7,432400.0
SH.688122,2021-06-04 13:30:00,59.9,59.46,59.99,59.23,420700.0
SH.688122,2021-06-04 14:00:00,59.51,58.58,59.58,58.58,869700.0
SH.688122,2021-06-04 14:30:00,58.58,58.31,58.75,58.1,790500.0
SH.688122,2021-06-04 15:00:00,58.31,58.53,58.75,58.05,700100.0
SH.688122,2021-06-07 10:00:00,58.3,60.16,60.38,58.3,1559000.0
SH.688122,2021-06-07 10:30:00,60.02,59.84,60.24,59.55,919600.0
SH.688122,2021-06-07 11:00:00,59.76,59.25,60.1,59.2,537100.0
SH.688122,2021-06-07 11:30:00,59.24,59.01,59.52,59.0,407500.0
SH.688122,2021-06-07 13:30:00,59.02,59.03,59.22,58.84,240500.0
SH.688122,2021-06-07 14:00:00,59.0,58.76,59.04,58.4,584400.0
SH.688122,2021-06-07 14:30:00,58.72,59.17,59.55,58.72,285900.0
SH.688122,2021-06-07 15:00:00,59.13,59.6,59.76,59.1,490900.0
SH.688122,2021-06-08 10:00:00,59.5,58.77,59.95,58.52,977200.0
SH.688122,2021-06-08 10:30:00,58.75,58.3,58.91,58.1,677600.0
SH.688122,2021-06-08 11:00:00,58.2,57.37,58.23,57.01,1252300.0
SH.688122,2021-06-08 11:30:00,57.39,57.68,58.18,57.37,451800.0
SH.688122,2021-06-08 13:30:00,57.63,57.5,58.0,57.21,687100.0
SH.688122,2021-06-08 14:00:00,57.5,57.46,57.55,57.01,649800.0
SH.688122,2021-06-08 14:30:00,57.45,57.34,57.66,57.3,425200.0
SH.688122,2021-06-08 15:00:00,57.35,58.49,58.75,57.3,1074600.0
SH.688122,2021-06-09 10:00:00,58.99,59.71,60.11,58.9,2157100.0
SH.688122,2021-06-09 10:30:00,59.77,59.39,59.79,58.76,724000.0
SH.688122,2021-06-09 11:00:00,59.38,59.15,59.42,59.11,422300.0
SH.688122,2021-06-09 11:30:00,59.18,59.1,59.43,59.02,243000.0
SH.688122,2021-06-09 13:30:00,59.13,59.3,59.6,58.8,601500.0
SH.688122,2021-06-09 14:00:00,59.35,59.9,60.02,58.9,610000.0
SH.688122,2021-06-09 14:30:00,59.9,59.44,59.97,59.35,376600.0
SH.688122,2021-06-09 15:00:00,59.46,59.3,59.73,59.3,413700.0
SH.688122,2021-06-10 10:00:00,58.5,58.6,59.21,57.67,1630400.0
SH.688122,2021-06-10 10:30:00,58.59,58.67,59.5,58.59,879400.0
SH.688122,2021-06-10 11:00:00,58.68,58.83,58.83,58.5,370700.0
SH.688122,2021-06-10 11:30:00,58.88,58.92,58.99,58.63,303000.0
SH.688122,2021-06-10 13:30:00,58.9,58.59,59.04,58.56,554500.0
SH.688122,2021-06-10 14:00:00,58.59,58.43,58.59,58.09,601500.0
SH.688122,2021-06-10 14:30:00,58.44,58.04,58.44,57.75,783800.0
SH.688122,2021-06-10 15:00:00,58.04,57.85,58.25,57.8,1127800.0
SH.688122,2021-06-11 10:00:00,57.3,54.26,57.61,54.08,3835100.0
SH.688122,2021-06-11 10:30:00,54.26,55.33,55.61,54.01,1307800.0
SH.688122,2021-06-11 11:00:00,55.22,54.83,55.65,54.83,519000.0
SH.688122,2021-06-11 11:30:00,54.88,55.03,55.19,54.35,698000.0
SH.688122,2021-06-11 13:30:00,55.03,54.93,55.35,54.78,495800.0
SH.688122,2021-06-11 14:00:00,54.93,55.3,55.3,54.43,664400.0
SH.688122,2021-06-11 14:30:00,55.33,55.79,56.1,55.3,992100.0
SH.688122,2021-06-11 15:00:00,55.8,54.69,55.86,54.52,878000.0
SH.688122,2021-06-15 10:00:00,54.69,54.44,55.0,54.06,917300.0
SH.688122,2021-06-15 10:30:00,54.32,55.13,55.2,54.32,545800.0
SH.688122,2021-06-15 11:00:00,55.13,55.77,56.18,55.13,1057200.0
SH.688122,2021-06-15 11:30:00,55.77,55.2,55.8,54.93,561200.0
SH.688122,2021-06-15 13:30:00,55.19,56.13,56.66,54.8,627400.0
SH.688122,2021-06-15 14:00:00,56.12,55.83,56.19,55.71,809400.0
SH.688122,2021-06-15 14:30:00,55.89,55.68,55.98,55.63,746800.0
SH.688122,2021-06-15 15:00:00,55.7,55.6,55.83,55.41,445600.0
SH.688122,2021-06-16 10:00:00,55.6,56.33,56.48,55.02,1147100.0
SH.688122,2021-06-16 10:30:00,56.37,55.83,56.62,55.5,845600.0
SH.688122,2021-06-16 11:00:00,55.84,55.72,55.84,55.1,398900.0
SH.688122,2021-06-16 11:30:00,55.71,55.3,55.93,55.3,234000.0
SH.688122,2021-06-16 13:30:00,55.22,55.09,55.5,54.88,362700.0
SH.688122,2021-06-16 14:00:00,54.93,55.78,55.96,54.93,340900.0
SH.688122,2021-06-16 14:30:00,55.78,56.15,56.36,55.61,349200.0
SH.688122,2021-06-16 15:00:00,56.15,55.46,56.16,55.4,333300.0
SH.688122,2021-06-17 10:00:00,55.54,56.05,56.36,55.54,503900.0
SH.688122,2021-06-17 10:30:00,56.04,55.66,56.48,55.66,514700.0
SH.688122,2021-06-17 11:00:00,55.66,55.2,55.82,55.01,309600.0
SH.688122,2021-06-17 11:30:00,55.23,55.25,55.49,55.01,173300.0
SH.688122,2021-06-17 13:30:00,55.31,56.57,56.6,55.05,626500.0
SH.688122,2021-06-17 14:00:00,56.57,56.6,56.86,56.09,823900.0
SH.688122,2021-06-17 14:30:00,56.61,56.9,57.3,56.6,810900.0
SH.688122,2021-06-17 15:00:00,56.9,57.03,57.1,56.77,359300.0
SH.688122,2021-06-18 10:00:00,57.18,57.41,57.85,56.08,628500.0
SH.688122,2021-06-18 10:30:00,57.43,58.22,58.32,57.08,689500.0
SH.688122,2021-06-18 11:00:00,58.2,58.3,58.36,57.5,550700.0
SH.688122,2021-06-18 11:30:00,58.26,57.63,58.67,57.6,295000.0
SH.688122,2021-06-18 13:30:00,57.68,57.58,57.82,57.38,291800.0
SH.688122,2021-06-18 14:00:00,57.55,57.84,57.88,57.41,278400.0
SH.688122,2021-06-18 14:30:00,57.8,57.72,58.29,57.5,435700.0
SH.688122,2021-06-18 15:00:00,57.82,57.78,57.92,57.41,482400.0
SH.688122,2021-06-21 10:00:00,58.61,59.79,60.52,58.61,3096700.0
SH.688122,2021-06-21 10:30:00,59.62,60.26,60.49,59.62,1089400.0
SH.688122,2021-06-21 11:00:00,60.26,60.8,61.52,60.24,1235200.0
SH.688122,2021-06-21 11:30:00,60.79,60.65,60.9,60.4,460000.0
SH.688122,2021-06-21 13:30:00,60.65,61.12,61.23,60.65,510900.0
SH.688122,2021-06-21 14:00:00,61.17,61.46,61.68,60.73,835600.0
SH.688122,2021-06-21 14:30:00,61.44,61.65,61.66,61.4,650700.0
SH.688122,2021-06-21 15:00:00,61.65,61.8,61.97,61.58,794700.0
SH.688122,2021-06-22 10:00:00,64.5,64.24,68.0,63.74,4992600.0
SH.688122,2021-06-22 10:30:00,64.24,64.19,65.0,63.32,2168400.0
SH.688122,2021-06-22 11:00:00,64.2,64.81,65.31,64.0,952500.0
SH.688122,2021-06-22 11:30:00,64.8,64.0,65.01,63.9,1109900.0
SH.688122,2021-06-22 13:30:00,64.0,64.1,64.38,63.34,997900.0
SH.688122,2021-06-22 14:00:00,64.0,63.6,64.44,63.38,774800.0
SH.688122,2021-06-22 14:30:00,63.6,63.57,64.5,63.4,883100.0
SH.688122,2021-06-22 15:00:00,63.56,63.3,63.95,63.2,1375100.0
SH.688122,2021-06-23 10:00:00,63.65,65.9,66.2,63.65,2470100.0
SH.688122,2021-06-23 10:30:00,65.89,64.91,65.89,64.58,1127500.0
SH.688122,2021-06-23 11:00:00,64.93,64.94,65.3,64.78,562200.0
SH.688122,2021-06-23 11:30:00,64.85,64.92,65.08,64.77,362000.0
SH.688122,2021-06-23 13:30:00,64.92,65.0,65.62,64.86,1504100.0
SH.688122,2021-06-23 14:00:00,64.99,65.0,65.13,64.83,693500.0
SH.688122,2021-06-23 14:30:00,64.99,64.94,65.2,64.91,927800.0
SH.688122,2021-06-23 15:00:00,64.95,64.54,64.95,64.48,803500.0
SH.688122,2021-06-24 10:00:00,64.0,66.38,68.0,64.0,2866300.0
SH.688122,2021-06-24 10:30:00,66.38,65.78,66.4,65.31,809100.0
SH.688122,2021-06-24 11:00:00,65.72,65.4,65.78,64.92,612900.0
SH.688122,2021-06-24 11:30:00,65.39,65.1,65.58,65.01,429800.0
SH.688122,2021-06-24 13:30:00,65.09,64.78,65.5,64.6,576300.0
SH.688122,2021-06-24 14:00:00,64.8,64.82,65.17,64.6,420700.0
SH.688122,2021-06-24 14:30:00,64.81,64.48,64.84,64.2,593400.0
SH.688122,2021-06-24 15:00:00,64.48,64.37,64.58,64.01,813700.0
SH.688122,2021-06-25 10:00:00,64.0,63.06,64.05,62.37,1858000.0
SH.688122,2021-06-25 10:30:00,63.11,63.38,63.7,62.33,1264900.0
SH.688122,2021-06-25 11:00:00,63.39,63.2,63.42,62.88,418100.0
SH.688122,2021-06-25 11:30:00,63.2,63.2,63.72,62.7,768000.0
SH.688122,2021-06-25 13:30:00,63.22,62.55,63.43,62.5,938400.0
SH.688122,2021-06-25 14:00:00,62.69,63.14,63.19,62.21,870400.0
SH.688122,2021-06-25 14:30:00,63.14,63.52,63.78,62.9,731200.0
SH.688122,2021-06-25 15:00:00,63.5,63.33,63.62,63.02,685300.0
SH.688122,2021-06-28 10:00:00,63.36,65.14,65.57,63.36,1814400.0
SH.688122,2021-06-28 10:30:00,65.0,64.86,65.25,64.32,762300.0
SH.688122,2021-06-28 11:00:00,64.86,64.67,65.34,64.67,930400.0
SH.688122,2021-06-28 11:30:00,64.67,63.9,64.79,63.64,452200.0
SH.688122,2021-06-28 13:30:00,64.11,63.81,64.14,63.7,595900.0
SH.688122,2021-06-28 14:00:00,63.88,63.75,64.0,63.51,557400.0
SH.688122,2021-06-28 14:30:00,63.86,63.8,64.08,63.37,650600.0
SH.688122,2021-06-28 15:00:00,63.8,63.7,64.06,63.58,509200.0
SH.688122,2021-06-29 10:00:00,63.76,63.1,64.12,62.0,1063500.0
SH.688122,2021-06-29 10:30:00,63.02,63.3,63.3,62.27,756200.0
SH.688122,2021-06-29 11:00:00,63.3,62.96,63.75,62.96,494000.0
SH.688122,2021-06-29 11:30:00,62.94,61.99,63.1,61.68,904900.0
SH.688122,2021-06-29 13:30:00,61.88,61.88,62.35,61.74,569500.0
SH.688122,2021-06-29 14:00:00,61.96,61.98,62.2,61.88,360700.0
SH.688122,2021-06-29 14:30:00,61.92,61.64,61.94,61.01,865200.0
SH.688122,2021-06-29 15:00:00,61.7,61.67,62.11,61.4,615400.0
SH.688122,2021-06-30 10:00:00,61.98,64.48,65.0,61.8,2209600.0
SH.688122,2021-06-30 10:30:00,64.46,64.47,64.99,64.0,917800.0
SH.688122,2021-06-30 11:00:00,64.5,64.99,65.27,64.43,799000.0
SH.688122,2021-06-30 11:30:00,64.99,64.59,65.04,64.4,257600.0
SH.688122,2021-06-30 13:30:00,64.59,64.48,64.98,64.37,403000.0
SH.688122,2021-06-30 14:00:00,64.43,63.66,64.59,63.61,605200.0
SH.688122,2021-06-30 14:30:00,63.62,64.1,64.25,63.55,485100.0
SH.688122,2021-06-30 15:00:00,64.07,64.87,64.9,63.9,672400.0
SH.688122,2021-07-01 10:00:00,64.0,63.54,65.98,63.37,1673900.0
SH.688122,2021-07-01 10:30:00,63.49,63.74,64.15,63.15,489800.0
SH.688122,2021-07-01 11:00:00,63.75,65.08,65.08,63.42,678400.0
SH.688122,2021-07-01 11:30:00,65.0,65.73,65.9,64.98,1240200.0
SH.688122,2021-07-01 13:30:00,65.73,65.1,65.8,64.83,430200.0
SH.688122,2021-07-01 14:00:00,65.1,64.22,65.1,64.22,494700.0
SH.688122,2021-07-01 14:30:00,64.28,64.19,64.7,64.0,287900.0
SH.688122,2021-07-01 15:00:00,64.2,63.0,64.2,63.0,1214800.0
SH.688122,2021-07-02 10:00:00,62.9,61.89,63.49,61.66,1353100.0
SH.688122,2021-07-02 10:30:00,61.83,61.91,62.0,60.69,1267600.0
SH.688122,2021-07-02 11:00:00,61.9,62.02,62.82,61.79,521500.0
SH.688122,2021-07-02 11:30:00,61.98,62.3,62.63,61.65,539100.0
SH.688122,2021-07-02 13:30:00,62.3,61.98,62.3,61.77,371100.0
SH.688122,2021-07-02 14:00:00,62.1,61.4,62.1,61.32,423100.0
SH.688122,2021-07-02 14:30:00,61.4,61.43,61.91,61.36,330200.0
SH.688122,2021-07-02 15:00:00,61.43,60.67,61.43,60.66,904500.0
SH.688122,2021-07-05 10:00:00,60.98,61.67,62.01,60.06,1339100.0
SH.688122,2021-07-05 10:30:00,61.67,61.88,62.4,60.83,634700.0
SH.688122,2021-07-05 11:00:00,61.88,61.1,61.95,61.06,344100.0
SH.688122,2021-07-05 11:30:00,61.12,60.62,61.12,60.51,531600.0
SH.688122,2021-07-05 13:30:00,60.67,60.4,60.76,60.18,333300.0
SH.688122,2021-07-05 14:00:00,60.4,60.33,60.63,60.13,436300.0
SH.688122,2021-07-05 14:30:00,60.32,60.86,60.97,60.32,248800.0
SH.688122,2021-07-05 15:00:00,60.86,60.81,61.12,60.67,560900.0
SH.688122,2021-07-06 10:00:00,60.94,59.1,61.33,58.6,1572200.0
SH.688122,2021-07-06 10:30:00,59.05,59.71,60.11,58.87,663500.0
SH.688122,2021-07-06 11:00:00,59.7,59.73,59.78,59.03,413300.0
SH.688122,2021-07-06 11:30:00,59.73,59.38,59.9,59.11,404700.0
SH.688122,2021-07-06 13:30:00,59.3,60.05,60.09,59.3,357900.0
SH.688122,2021-07-06 14:00:00,60.05,59.42,60.21,59.34,329300.0
SH.688122,2021-07-06 14:30:00,59.42,59.83,59.88,58.78,548600.0
SH.688122,2021-07-06 15:00:00,59.83,60.18,60.29,59.74,646000.0
SH.688122,2021-07-07 10:00:00,59.9,59.67,59.97,58.68,931500.0
SH.688122,2021-07-07 10:30:00,59.66,60.22,60.52,59.5,1135800.0
SH.688122,2021-07-07 11:00:00,60.21,61.43,61.43,60.07,1269000.0
SH.688122,2021-07-07 11:30:00,61.34,61.59,61.72,61.28,855900.0
SH.688122,2021-07-07 13:30:00,61.59,61.96,62.15,61.59,840400.0
SH.688122,2021-07-07 14:00:00,61.96,61.45,62.1,61.38,555000.0
SH.688122,2021-07-07 14:30:00,61.59,61.93,61.97,61.29,494600.0
SH.688122,2021-07-07 15:00:00,61.92,61.99,62.14,61.79,742200.0
SH.688122,2021-07-08 10:00:00,63.0,67.49,67.5,63.0,4811600.0
SH.688122,2021-07-08 10:30:00,67.48,68.52,69.25,66.89,3695000.0
SH.688122,2021-07-08 11:00:00,68.03,69.0,70.08,67.76,1924500.0
SH.688122,2021-07-08 11:30:00,69.01,70.07,70.25,69.01,1708800.0
SH.688122,2021-07-08 13:30:00,70.08,69.01,71.23,69.0,1983900.0
SH.688122,2021-07-08 14:00:00,69.03,68.03,69.45,68.03,1680000.0
SH.688122,2021-07-08 14:30:00,68.04,69.04,69.48,67.98,955700.0
SH.688122,2021-07-08 15:00:00,69.02,68.68,69.29,68.33,1001000.0
SH.688122,2021-07-09 10:00:00,67.0,67.5,68.39,66.01,3308400.0
SH.688122,2021-07-09 10:30:00,67.5,68.65,69.2,67.1,1251900.0
SH.688122,2021-07-09 11:00:00,68.66,67.7,68.77,67.5,1120900.0
SH.688122,2021-07-09 11:30:00,67.62,67.13,68.09,66.43,1507100.0
SH.688122,2021-07-09 13:30:00,67.17,67.78,68.29,67.13,662700.0
SH.688122,2021-07-09 14:00:00,67.8,66.96,67.8,66.93,843000.0
SH.688122,2021-07-09 14:30:00,67.09,67.03,67.9,66.97,904000.0
SH.688122,2021-07-09 15:00:00,67.1,66.98,67.18,66.6,1196800.0
SH.688122,2021-07-12 10:00:00,67.39,67.6,69.88,66.7,2418000.0
SH.688122,2021-07-12 10:30:00,67.49,67.52,68.25,66.81,886700.0
SH.688122,2021-07-12 11:00:00,67.55,68.22,68.28,67.55,850800.0
SH.688122,2021-07-12 11:30:00,68.23,68.42,68.8,67.91,950400.0
SH.688122,2021-07-12 13:30:00,68.44,68.15,68.48,67.54,650700.0
SH.688122,2021-07-12 14:00:00,67.98,67.0,67.98,66.8,870400.0
SH.688122,2021-07-12 14:30:00,66.98,67.29,67.5,66.81,660600.0
SH.688122,2021-07-12 15:00:00,67.29,67.1,67.34,66.85,851300.0
SH.688122,2021-07-13 10:00:00,67.37,67.14,68.5,66.8,1393900.0
SH.688122,2021-07-13 10:30:00,67.11,67.12,67.74,66.88,752600.0
SH.688122,2021-07-13 11:00:00,67.15,66.68,67.51,66.5,512300.0
SH.688122,2021-07-13 11:30:00,66.65,66.96,67.17,66.01,610300.0
SH.688122,2021-07-13 13:30:00,66.88,67.7,67.8,66.54,452900.0
SH.688122,2021-07-13 14:00:00,67.75,67.8,67.96,67.4,581100.0
SH.688122,2021-07-13 14:30:00,67.78,68.2,68.6,67.78,820000.0
SH.688122,2021-07-13 15:00:00,68.09,68.09,68.28,67.65,590300.0
SH.688122,2021-07-14 10:00:00,67.3,65.31,67.3,65.0,2042200.0
SH.688122,2021-07-14 10:30:00,65.27,64.49,65.34,64.47,965800.0
SH.688122,2021-07-14 11:00:00,64.5,64.91,65.18,64.08,584700.0
SH.688122,2021-07-14 11:30:00,64.91,65.06,65.25,64.82,254700.0
SH.688122,2021-07-14 13:30:00,65.01,65.72,65.94,64.8,567900.0
SH.688122,2021-07-14 14:00:00,65.64,65.96,66.24,65.5,294800.0
SH.688122,2021-07-14 14:30:00,65.99,65.46,65.99,65.11,400500.0
SH.688122,2021-07-14 15:00:00,65.47,65.09,65.79,65.01,448000.0
SH.688122,2021-07-15 10:00:00,65.3,64.86,65.52,64.51,1079700.0
SH.688122,2021-07-15 10:30:00,64.73,63.52,64.97,63.5,731900.0
SH.688122,2021-07-15 11:00:00,63.51,63.83,63.83,63.0,670300.0
SH.688122,2021-07-15 11:30:00,63.73,62.85,63.73,62.58,449700.0
SH.688122,2021-07-15 13:30:00,62.86,63.24,63.68,62.86,445900.0
SH.688122,2021-07-15 14:00:00,63.24,64.43,64.48,63.24,452800.0
SH.688122,2021-07-15 14:30:00,64.4,64.45,64.68,64.12,303500.0
SH.688122,2021-07-15 15:00:00,64.45,64.22,64.52,64.0,431100.0
SH.688122,2021-07-16 10:00:00,63.88,65.13,65.29,63.62,958100.0
SH.688122,2021-07-16 10:30:00,65.13,65.1,65.9,64.82,992400.0
SH.688122,2021-07-16 11:00:00,65.09,66.5,66.5,64.6,1061600.0
SH.688122,2021-07-16 11:30:00,66.5,67.98,68.15,66.5,2000800.0
SH.688122,2021-07-16 13:30:00,67.98,67.4,68.4,67.23,1028600.0
SH.688122,2021-07-16 14:00:00,67.4,67.98,68.49,67.4,1050900.0
SH.688122,2021-07-16 14:30:00,67.98,67.28,68.08,67.06,628400.0
SH.688122,2021-07-16 15:00:00,67.28,66.92,67.42,66.67,733500.0
SH.688122,2021-07-19 10:00:00,67.59,69.1,69.8,66.67,3284600.0
SH.688122,2021-07-19 10:30:00,69.1,69.17,69.78,68.71,1244600.0
SH.688122,2021-07-19 11:00:00,69.16,67.59,69.16,67.3,1148100.0
SH.688122,2021-07-19 11:30:00,67.58,68.59,68.82,67.58,635600.0
SH.688122,2021-07-19 13:30:00,68.58,67.4,68.83,67.35,367400.0
SH.688122,2021-07-19 14:00:00,67.43,67.05,67.5,66.88,465100.0
SH.688122,2021-07-19 14:30:00,67.05,67.39,67.94,67.05,445500.0
SH.688122,2021-07-19 15:00:00,67.12,67.41,67.69,67.1,518000.0
SH.688122,2021-07-20 10:00:00,66.33,68.4,70.85,66.01,2913700.0
SH.688122,2021-07-20 10:30:00,68.22,69.78,69.78,68.22,815800.0
SH.688122,2021-07-20 11:00:00,69.71,68.7,69.94,68.5,541800.0
SH.688122,2021-07-20 11:30:00,68.86,70.2,70.2,68.66,775700.0
SH.688122,2021-07-20 13:30:00,70.21,70.67,70.7,69.68,1129400.0
SH.688122,2021-07-20 14:00:00,70.67,70.13,71.08,70.02,956700.0
SH.688122,2021-07-20 14:30:00,70.17,70.2,70.44,69.89,444700.0
SH.688122,2021-07-20 15:00:00,70.2,69.95,70.2,69.5,662400.0
SH.688122,2021-07-21 10:00:00,69.8,69.86,71.71,69.79,1962200.0
SH.688122,2021-07-21 10:30:00,69.9,69.45,70.8,69.2,1026600.0
SH.688122,2021-07-21 11:00:00,69.48,70.3,70.3,69.08,666400.0
SH.688122,2021-07-21 11:30:00,70.26,71.15,71.15,70.2,660700.0
SH.688122,2021-07-21 13:30:00,71.17,71.5,71.7,71.17,863300.0
SH.688122,2021-07-21 14:00:00,71.58,71.85,72.5,71.58,1268400.0
SH.688122,2021-07-21 14:30:00,71.85,71.4,72.0,71.38,642600.0
SH.688122,2021-07-21 15:00:00,71.38,71.99,72.0,71.36,930800.0
SH.688122,2021-07-22 10:00:00,72.01,72.19,73.53,70.6,1954500.0
SH.688122,2021-07-22 10:30:00,72.3,70.5,72.3,70.32,1459400.0
SH.688122,2021-07-22 11:00:00,70.5,70.81,71.49,70.43,505500.0
SH.688122,2021-07-22 11:30:00,70.8,71.34,71.34,70.52,358200.0
SH.688122,2021-07-22 13:30:00,71.4,71.52,71.64,70.63,349500.0
SH.688122,2021-07-22 14:00:00,71.5,71.18,71.58,70.8,391100.0
SH.688122,2021-07-22 14:30:00,71.18,71.63,71.79,71.18,356700.0
SH.688122,2021-07-22 15:00:00,71.6,72.08,72.17,71.58,842600.0
SH.688122,2021-07-23 10:00:00,71.97,71.63,73.45,71.12,999100.0
SH.688122,2021-07-23 10:30:00,71.61,70.91,72.3,70.9,666000.0
SH.688122,2021-07-23 11:00:00,70.9,71.39,71.39,70.0,877700.0
SH.688122,2021-07-23 11:30:00,71.39,71.07,71.47,70.63,353600.0
SH.688122,2021-07-23 13:30:00,71.07,69.74,71.07,69.0,915200.0
SH.688122,2021-07-23 14:00:00,69.75,71.0,71.25,69.18,616200.0
SH.688122,2021-07-23 14:30:00,71.13,72.63,72.72,70.75,903000.0
SH.688122,2021-07-23 15:00:00,72.63,72.87,73.5,72.51,1294600.0
SH.688122,2021-07-26 10:00:00,73.5,74.9,76.13,72.92,3032400.0
